priority,reporter_experience,reproduction_steps,num_attachments,description_length,affected_users_count,prev_similar_tickets,auto_tag_count,sla_breached,resolution_time,affected_users_count_log,is_widespread,is_critical_impact,affects_users,impact_level,num_attachments_log,has_attachments,many_attachments,attachment_category,is_multi_category,tag_complexity,affected_users_count_is_outlier,affected_users_count_is_extreme,num_attachments_is_outlier,num_attachments_is_extreme,auto_tag_count_is_outlier,auto_tag_count_is_extreme,description_length_is_outlier,description_length_is_extreme,prev_similar_tickets_is_outlier,prev_similar_tickets_is_extreme,severity_score,is_critical_incident,documentation_score,impact_per_doc,priority_encoded,reporter_experience_encoded,module_version_frequency,product_area_frequency,product_area_Auth,product_area_Backend,product_area_Database,product_area_Devops,product_area_Ml,product_area_Security,product_area_Ui,customer_type_Free-Tier,customer_type_Internal,customer_type_Smb,ticket_type_Crash,ticket_type_Feature Request,ticket_type_Performance,ticket_type_Question,assigned_team_Qa,assigned_team_Security,assigned_team_Sre,assigned_team_Support
Low,Mid,1,1,485.0,7.0,2.0,1,0,5.0,2.079441541679836,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.340406052783923,0,1.0,1.2281516725510762,1.0,2,0.0004020100502512,0.1252261306532663,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
High,Mid,0,0,324.0,12.0,3.0,1,1,20.0,2.5649493574615367,0,0,1,small_team,0.0,0,0,none,0,minimal,0,0,0,0,0,0,0,0,0,0,2.273979742984615,0,0.0,2.5649493574615367,3.0,2,0.0014070351758793,0.1252261306532663,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
High,Junior,1,0,656.0,14.0,1.0,3,0,8.0,2.70805020110221,0,0,1,small_team,0.0,0,0,none,0,standard,0,0,0,0,0,0,0,0,0,0,2.5952200804408845,0,0.6000000000000001,2.70805020110221,3.0,1,0.0014070351758793,0.1214070351758793,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
Medium,Mid,1,27,1006.0,3142.0,1.0,2,0,32.0,8.052933036797567,1,1,1,enterprise,3.332204510175204,1,1,many,0,standard,1,1,1,1,0,0,1,0,0,0,6.099614116754068,1,1.0,1.8588533892809893,2.0,2,0.0012060301507537,0.1298492462311558,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
Medium,Junior,1,3,897.0,10.0,1.0,0,0,25.0,2.3978952727983707,0,0,1,small_team,1.3862943611198906,1,0,moderate,0,minimal,0,0,0,0,0,0,0,0,0,0,3.2304169813433266,0,1.0,1.0048614755444654,2.0,1,0.0010050251256281,0.1312562814070351,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Low,Senior,1,0,421.0,10.0,1.0,2,0,19.0,2.3978952727983707,0,0,1,small_team,0.0,0,0,none,0,standard,0,0,0,0,0,0,0,0,0,0,2.0011581091193484,0,0.6000000000000001,2.3978952727983707,1.0,3,0.001608040201005,0.12,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True
Medium,Senior,1,0,554.0,14.0,4.0,2,0,23.0,2.70805020110221,0,0,1,small_team,0.0,0,0,none,0,standard,0,0,0,0,0,0,0,0,0,0,2.9912200804408844,0,0.6000000000000001,2.70805020110221,2.0,3,0.0008040201005025,0.1214070351758793,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Low,Mid,1,0,957.0,10.0,1.0,3,0,8.0,2.3978952727983707,0,0,1,small_team,0.0,0,0,none,0,standard,0,0,0,0,0,0,0,0,0,0,3.0731581091193485,0,0.6000000000000001,2.3978952727983707,1.0,2,0.0004020100502512,0.1298492462311558,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
High,Senior,1,2,729.0,12.0,2.0,1,0,2.0,2.5649493574615367,0,0,1,small_team,1.0986122886681098,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,3.103702200718237,0,1.0,1.2222121119329712,3.0,3,0.0014070351758793,0.1214070351758793,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Medium,Junior,1,2,604.0,12.0,0.0,2,0,16.0,2.5649493574615367,0,0,1,small_team,1.0986122886681098,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.453702200718237,0,1.0,1.2222121119329712,2.0,1,0.0012060301507537,0.1214070351758793,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
High,Junior,0,3,929.0,10.0,0.0,2,0,7.0,2.3978952727983707,0,0,1,small_team,1.3862943611198906,1,0,moderate,0,standard,0,0,0,0,0,0,0,0,0,0,3.0944169813433264,0,0.8,1.0048614755444654,3.0,1,0.0008040201005025,0.1206030150753768,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
Medium,Mid,0,0,633.0,4.0,1.0,5,0,16.0,1.6094379124341005,0,0,1,individual,0.0,0,0,none,1,complex,0,0,0,0,0,0,0,0,0,0,2.1097751649736405,0,0.4,1.6094379124341005,2.0,2,0.0006030150753768,0.1298492462311558,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False
Medium,Mid,1,3,604.0,11.0,0.0,2,0,34.0,2.4849066497880004,0,0,1,small_team,1.3862943611198906,1,0,moderate,0,standard,0,0,0,0,0,0,0,0,0,0,2.4792215321391784,0,1.0,1.0413244444083716,2.0,2,0.001608040201005,0.1298492462311558,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
Medium,Senior,0,1,555.0,7.0,1.0,0,0,25.0,2.079441541679836,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.280406052783924,0,0.8,1.2281516725510762,2.0,3,0.0012060301507537,0.1228140703517588,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Low,Senior,1,1,742.0,12.0,0.0,3,0,15.0,2.5649493574615367,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.648609179096604,0,1.0,1.514900409669805,1.0,3,0.0022110552763819,0.1206030150753768,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
High,Mid,0,1,691.0,13.0,1.0,0,0,26.0,2.6390573296152584,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.776252367958093,0,0.8,1.558669771840206,3.0,2,0.001608040201005,0.1288442211055276,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
Low,Junior,1,4,452.0,10.0,1.0,2,0,37.0,2.3978952727983707,0,0,1,small_team,1.6094379124341005,1,0,moderate,0,standard,0,0,0,0,0,0,0,0,0,0,2.3850456916061686,0,1.0,0.9189317214149,1.0,1,0.0010050251256281,0.1312562814070351,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Medium,Senior,1,40,427.0,4319.0,0.0,9,0,29.0,8.371010681238156,1,1,1,enterprise,3.713572066704308,1,1,many,1,very_complex,1,1,1,1,1,0,0,0,0,0,4.945118685836124,1,1.0,1.775937773471044,2.0,3,0.0008040201005025,0.12,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
Medium,Senior,1,2,565.0,12.0,0.0,0,0,14.0,2.5649493574615367,0,0,1,small_team,1.0986122886681098,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.375702200718237,0,1.0,1.2222121119329712,2.0,3,0.0008040201005025,0.1228140703517588,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
High,Junior,1,2,415.0,16.0,1.0,3,1,22.0,2.833213344056216,0,0,1,small_team,1.0986122886681098,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.3830077953561086,0,1.0,1.350041338914642,3.0,1,0.0008040201005025,0.1214070351758793,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
Low,Mid,1,0,645.0,7.0,1.0,2,0,14.0,2.079441541679836,0,0,1,small_team,0.0,0,0,none,0,standard,0,0,0,0,0,0,0,0,0,0,2.3217766166719347,0,0.6000000000000001,2.079441541679836,1.0,2,0.0008040201005025,0.1298492462311558,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
Urgent,Mid,1,0,474.0,7.0,1.0,3,1,10.0,2.079441541679836,0,0,1,small_team,0.0,0,0,none,0,standard,0,0,0,0,0,0,0,0,0,0,1.9797766166719344,0,0.6000000000000001,2.079441541679836,,2,0.0018090452261306,0.1288442211055276,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
Low,Junior,0,3,404.0,8.0,1.0,1,0,23.0,2.19722457733622,0,0,1,small_team,1.3862943611198906,1,0,moderate,0,minimal,0,0,0,0,0,0,0,0,0,0,2.164148703158466,0,0.8,0.9207684572095536,1.0,1,0.0020100502512562,0.12,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
Medium,Senior,1,0,569.0,9.0,1.0,2,1,35.0,2.302585092994046,0,0,1,small_team,0.0,0,0,none,0,standard,0,0,0,0,0,0,0,0,0,0,2.259034037197619,0,0.6000000000000001,2.302585092994046,2.0,3,0.0014070351758793,0.12,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
Low,Mid,1,1,248.0,3.0,0.0,1,1,11.0,1.3862943611198906,0,0,1,individual,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,1.1891471805599454,0,0.6000000000000001,0.8187677817007174,1.0,2,0.0012060301507537,0.1288442211055276,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False
Medium,Mid,1,1,572.0,12.0,0.0,0,0,35.0,2.5649493574615367,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.308609179096604,0,1.0,1.514900409669805,2.0,2,0.001608040201005,0.1312562814070351,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
Low,Junior,1,0,665.0,7.0,0.0,4,0,17.0,2.079441541679836,0,0,1,small_team,0.0,0,0,none,1,complex,0,0,0,0,0,0,0,0,0,0,2.1617766166719345,0,0.6000000000000001,2.079441541679836,1.0,1,0.0026130653266331,0.1288442211055276,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
High,Junior,1,1,410.0,12.0,2.0,2,0,2.0,2.5649493574615367,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.3846091790966035,0,1.0,1.514900409669805,3.0,1,0.0014070351758793,0.1228140703517588,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
Low,Junior,0,1,683.0,9.0,1.0,2,0,15.0,2.302585092994046,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.625663473309608,0,0.8,1.359943848610108,1.0,1,0.0010050251256281,0.12,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False
Low,Senior,0,2,569.0,10.0,0.0,1,0,47.0,2.3978952727983707,0,0,1,small_team,1.0986122886681098,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.31688056685297,0,0.8,1.1426099455084204,1.0,3,0.0022110552763819,0.1214070351758793,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Medium,Senior,1,1,395.0,13.0,5.0,3,0,27.0,2.6390573296152584,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.984252367958093,0,0.6000000000000001,1.558669771840206,2.0,3,0.0010050251256281,0.1288442211055276,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
Low,Junior,0,2,566.0,11.0,1.0,1,0,7.0,2.4849066497880004,0,0,1,small_team,1.0986122886681098,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.5456851176488224,0,0.8,1.1840713328544612,1.0,1,0.0010050251256281,0.1214070351758793,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
Low,Senior,1,0,292.0,8.0,0.0,2,0,24.0,2.19722457733622,0,0,1,small_team,0.0,0,0,none,0,standard,0,0,0,0,0,0,0,0,0,0,1.462889830934488,0,0.2,2.19722457733622,1.0,3,0.0014070351758793,0.1252261306532663,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Medium,Mid,0,2,674.0,8.0,0.0,4,0,16.0,2.19722457733622,0,0,1,small_team,1.0986122886681098,1,0,few,1,complex,0,0,0,0,0,0,0,0,0,0,2.44661228866811,0,0.8,1.0469892839189912,2.0,2,0.001608040201005,0.1228140703517588,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
Urgent,Junior,1,1,587.0,5.0,1.0,2,0,1.0,1.791759469228055,0,0,1,individual,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.2293332238032115,0,1.0,1.0582420062475002,,1,0.0008040201005025,0.1312562814070351,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
Low,Junior,1,1,658.0,12.0,1.0,4,1,14.0,2.5649493574615367,0,0,1,small_team,0.6931471805599453,1,0,few,1,complex,0,0,0,0,0,0,0,0,0,0,2.680609179096604,0,1.0,1.514900409669805,1.0,1,0.0010050251256281,0.1206030150753768,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
Medium,Junior,0,4,728.0,17.0,1.0,3,0,27.0,2.8903717578961645,0,0,1,small_team,1.6094379124341005,1,0,moderate,0,standard,0,0,0,0,0,0,0,0,0,0,3.134036285645286,0,0.8,1.107660674401717,2.0,1,0.001608040201005,0.1214070351758793,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
High,Mid,1,2,743.0,11.0,0.0,3,0,8.0,2.4849066497880004,0,0,1,small_team,1.0986122886681098,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.699685117648822,0,1.0,1.1840713328544612,3.0,2,0.0010050251256281,0.1312562814070351,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
Medium,Junior,1,0,287.0,13.0,2.0,2,0,10.0,2.6390573296152584,0,0,1,small_team,0.0,0,0,none,0,standard,0,0,0,0,0,0,0,0,0,0,2.029622931846104,0,0.2,2.6390573296152584,2.0,1,0.0010050251256281,0.1312562814070351,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
High,Mid,1,1,414.0,8.0,0.0,2,0,34.0,2.19722457733622,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,1.8455192670464768,0,1.0,1.2977162307942829,3.0,2,0.0020100502512562,0.1214070351758793,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
High,Junior,1,2,440.0,10.0,3.0,1,0,21.0,2.3978952727983707,0,0,1,small_team,1.0986122886681098,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.6588805668529703,0,1.0,1.1426099455084204,3.0,1,0.0018090452261306,0.1252261306532663,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
Low,Mid,1,2,606.0,8.0,0.0,3,0,43.0,2.19722457733622,0,0,1,small_team,1.0986122886681098,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.3106122886681097,0,1.0,1.0469892839189912,1.0,2,0.0010050251256281,0.1206030150753768,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
Low,Mid,1,2,558.0,9.0,1.0,0,0,15.0,2.302585092994046,0,0,1,small_team,1.0986122886681098,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.456756494931241,0,1.0,1.0971941341558558,1.0,2,0.001608040201005,0.12,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
Low,Mid,0,1,881.0,8.0,1.0,0,1,20.0,2.19722457733622,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.979519267046477,0,0.8,1.2977162307942829,1.0,2,0.0010050251256281,0.1206030150753768,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
Medium,Junior,1,0,649.0,5.0,1.0,1,0,10.0,1.791759469228055,0,0,1,individual,0.0,0,0,none,0,minimal,0,0,0,0,0,0,0,0,0,0,2.214703787691222,0,0.6000000000000001,1.791759469228055,2.0,1,0.0010050251256281,0.1312562814070351,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Low,Junior,1,1,580.0,10.0,1.0,2,0,13.0,2.3978952727983707,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.457787545231337,0,1.0,1.4162355761684913,1.0,1,0.0020100502512562,0.1228140703517588,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
High,Junior,1,0,550.0,10.0,0.0,0,0,23.0,2.3978952727983707,0,0,1,small_team,0.0,0,0,none,0,minimal,0,0,0,0,0,0,0,0,0,0,2.0591581091193483,0,0.6000000000000001,2.3978952727983707,3.0,1,0.0008040201005025,0.1298492462311558,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
Low,Mid,1,0,692.0,12.0,0.0,6,0,25.0,2.5649493574615367,0,0,1,small_team,0.0,0,0,none,1,very_complex,0,0,0,0,0,0,0,0,0,0,2.409979742984615,0,0.6000000000000001,2.5649493574615367,1.0,2,0.0010050251256281,0.1288442211055276,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
High,Junior,1,1,597.5284210526315,10.0,1.003157894736842,4,0,2.0,2.3978952727983707,0,0,1,small_team,0.6931471805599453,1,0,few,1,complex,0,0,0,0,0,0,0,0,0,0,2.4934759662839685,0,1.0,1.4162355761684913,3.0,1,0.0014070351758793,0.1298492462311558,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False
Medium,Mid,1,1,555.0,8.0,1.0,1,1,9.0,2.19722457733622,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.327519267046477,0,1.0,1.2977162307942829,2.0,2,0.001608040201005,0.1288442211055276,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False
High,Senior,1,0,699.0,16.0,1.0,2,0,12.0,2.833213344056216,0,0,1,small_team,0.0,0,0,none,0,standard,0,0,0,0,0,0,0,0,0,0,2.731285337622487,0,0.6000000000000001,2.833213344056216,3.0,3,0.0014070351758793,0.1288442211055276,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True
Low,Mid,1,1,763.0,15.0,0.0,3,0,5.0,2.772588722239781,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.773664925007901,0,1.0,1.6375355634014348,1.0,2,0.0022110552763819,0.1312562814070351,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
High,Mid,1,2,512.0,7.0,3.0,1,0,24.0,2.079441541679836,0,0,1,small_team,1.0986122886681098,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.675499074405556,0,1.0,0.9908650363424484,3.0,2,0.0006030150753768,0.1252261306532663,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
Low,Mid,1,3,597.5284210526315,10.0,1.003157894736842,3,1,20.0,2.3978952727983707,0,0,1,small_team,1.3862943611198906,1,0,moderate,0,standard,0,0,0,0,0,0,0,0,0,0,2.6321054023959576,0,1.0,1.0048614755444654,1.0,2,0.001608040201005,0.12,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
Medium,Mid,0,2,723.0,11.0,0.0,1,0,12.0,2.4849066497880004,0,0,1,small_team,1.0986122886681098,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.6596851176488223,0,0.8,1.1840713328544612,2.0,2,0.0012060301507537,0.1298492462311558,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
High,Junior,1,1,412.0,7.0,2.0,3,0,21.0,2.079441541679836,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.1944060527839238,0,1.0,1.2281516725510762,3.0,1,0.0014070351758793,0.12,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False
Low,Mid,0,1,441.0,12.0,0.0,2,0,12.0,2.5649493574615367,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.046609179096604,0,0.8,1.514900409669805,1.0,2,0.0010050251256281,0.1252261306532663,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
High,Mid,0,2,757.0,9.0,1.0,3,0,27.0,2.302585092994046,0,0,1,small_team,1.0986122886681098,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.854756494931241,0,0.8,1.0971941341558558,3.0,2,0.0014070351758793,0.1298492462311558,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
Medium,Mid,1,0,368.0,10.0,0.0,4,0,33.0,2.3978952727983707,0,0,1,small_team,0.0,0,0,none,1,complex,0,0,0,0,0,0,0,0,0,0,1.6951581091193484,0,0.2,2.3978952727983707,2.0,2,0.0022110552763819,0.1228140703517588,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
High,Mid,1,0,415.0,8.0,2.0,1,0,26.0,2.19722457733622,0,0,1,small_team,0.0,0,0,none,0,minimal,0,0,0,0,0,0,0,0,0,0,2.108889830934488,0,0.6000000000000001,2.19722457733622,3.0,2,0.0012060301507537,0.1228140703517588,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
Medium,Mid,1,2,597.5284210526315,10.0,1.003157894736842,1,0,22.0,2.3978952727983707,0,0,1,small_team,1.0986122886681098,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.574568987905601,0,1.0,1.1426099455084204,2.0,2,0.0008040201005025,0.1288442211055276,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
Low,Junior,1,1,518.0,9.0,1.0,2,0,33.0,2.302585092994046,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.295663473309608,0,1.0,1.359943848610108,1.0,1,0.0014070351758793,0.1288442211055276,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
