ticket_id,submitted_at,product_area,customer_type,priority,reporter_experience,reproduction_steps,num_attachments,description_length,affected_users_count,prev_similar_tickets,module_version,ticket_type,auto_tag_count,sla_breached,assigned_team,severity,resolved_at,resolution_time
TCKT-101381,2023-04-23 00:06:00,Devops,Internal,Medium,Mid,1,0,721.0,13.0,0.0,2.2.7,Bug,2,0,Dev,Medium,2023-04-23 05:06:00,5.0
TCKT-101382,2023-03-06 13:20:00,Backend,Free-Tier,Low,Mid,1,1,539.0,6.0,3.0,5.1.9,Bug,4,1,Security,Low,2023-03-07 00:20:00,11.0
TCKT-101383,2023-08-14 17:17:00,Devops,Enterprise,Medium,Junior,1,0,552.0,9.0,1.0,2.1.19,Feature Request,4,0,Sre,Medium,2023-08-15 14:17:00,21.0
TCKT-101384,2025-06-30 09:38:00,Ui,Internal,High,Junior,0,0,505.0,14.0,3.0,1.5.0,Bug,3,0,Qa,High,2025-06-30 12:38:00,3.0
TCKT-101385,2025-05-13 09:18:00,Devops,Free-Tier,Medium,Senior,0,0,529.0,12.0,1.0,3.3.2,Bug,2,0,Dev,Medium,2025-05-14 04:18:00,19.0
TCKT-101386,2024-04-01 05:38:00,Ui,Free-Tier,High,Mid,1,2,810.0,11.0,2.0,1.5.9,Performance,1,1,Support,Medium,2024-04-01 23:38:00,18.0
TCKT-101387,2023-09-13 04:42:00,Devops,Smb,Medium,Junior,0,1,849.0,13.0,2.0,1.0.15,Bug,2,0,Support,Medium,2023-09-13 08:42:00,4.0
TCKT-101388,2023-09-24 02:58:00,Auth,Smb,Medium,Junior,0,3,869.0,10.0,1.0,1.2.4,Bug,4,0,Qa,Medium,2023-09-25 00:58:00,22.0
TCKT-101389,2023-07-03 03:59:00,Ui,Smb,Low,Mid,1,1,763.0,4.0,1.0,3.5.13,Feature Request,2,0,Security,Low,2023-07-04 01:59:00,22.0
TCKT-101390,2023-06-17 11:39:00,Api,Internal,Low,Mid,1,2,669.0,15.0,1.0,1.1.6,Bug,1,0,Security,Medium,2023-06-18 06:39:00,19.0
TCKT-101391,2024-12-11 22:05:00,Database,Smb,High,Senior,1,3,385.0,10.0,0.0,4.5.9,Bug,1,0,Security,High,2024-12-12 18:05:00,20.0
TCKT-101392,2024-08-14 20:58:00,Security,Smb,Urgent,Junior,1,0,571.0,14.0,1.0,4.9.5,Bug,3,1,Dev,Critical,2024-08-15 00:58:00,4.0
TCKT-101393,2025-06-09 14:17:00,Database,Smb,Medium,Senior,1,1,923.0,9.0,1.0,5.4.11,Bug,3,0,Security,Medium,2025-06-10 14:17:00,24.0
TCKT-101394,2025-04-25 03:42:00,Ml,Internal,Low,Mid,1,0,534.0,10.0,0.0,4.5.12,Bug,1,0,Support,Low,2025-04-26 11:42:00,32.0
TCKT-101395,2023-07-23 23:53:00,Database,Internal,Low,Mid,1,0,827.0,13.0,3.0,5.8.19,Bug,4,0,Support,Low,2023-07-24 19:53:00,20.0
TCKT-101396,2024-03-26 00:28:00,Backend,Enterprise,Medium,Mid,1,2,608.0,15.0,1.0,4.6.15,Crash,4,0,Support,High,2024-03-26 16:28:00,16.0
TCKT-101397,2024-03-16 22:30:00,Auth,Internal,Medium,Junior,1,4,198.0,13.0,4.0,3.7.10,Bug,2,0,Security,Medium,2024-03-18 05:30:00,31.0
TCKT-101398,2025-06-06 14:21:00,Devops,Smb,Low,Senior,1,1,696.0,7.0,2.0,5.0.0,Bug,2,1,Dev,Low,2025-06-07 09:21:00,19.0
TCKT-101399,2024-12-21 22:49:00,Ml,Internal,Urgent,Junior,1,1,789.0,8.0,0.0,5.1.1,Question,1,0,Support,Critical,2024-12-22 05:49:00,7.0
TCKT-101400,2023-09-12 12:28:00,Backend,Smb,Medium,Junior,1,0,592.0,13.0,0.0,4.5.4,Performance,2,0,Sre,Medium,2023-09-13 17:28:00,29.0
TCKT-101401,2023-10-10 03:58:00,Backend,Enterprise,Urgent,Senior,1,0,784.0,8.0,2.0,3.1.13,Bug,2,0,Support,Critical,2023-10-10 09:58:00,6.0
TCKT-101402,2023-10-05 15:19:00,Ui,Free-Tier,High,Mid,0,1,349.0,13.0,2.0,5.3.16,Bug,1,0,Dev,Medium,2023-10-06 08:19:00,17.0
TCKT-101403,2024-09-17 09:49:00,Database,Enterprise,High,Senior,1,0,392.0,11.0,0.0,4.2.1,Bug,0,0,Support,Medium,2024-09-17 18:49:00,9.0
TCKT-101404,2023-12-30 21:42:00,Api,Internal,Medium,Mid,1,2,630.0,6.0,0.0,5.6.14,Bug,1,0,Qa,Medium,2024-01-01 03:42:00,30.0
TCKT-101405,2025-01-10 18:31:00,Security,Smb,Medium,Mid,1,1,671.0,7.0,0.0,1.1.11,Performance,0,0,Qa,Medium,2025-01-11 05:31:00,11.0
TCKT-101406,2024-02-08 13:00:00,Api,Smb,Medium,Senior,0,1,597.5284210526315,10.0,1.003157894736842,3.6.14,Bug,2,0,Qa,Medium,2024-02-09 04:00:00,15.0
TCKT-101407,2023-03-23 21:32:00,Ml,Enterprise,Medium,Junior,0,0,695.0,14.0,1.0,1.8.12,Bug,4,0,Support,Medium,2023-03-24 14:32:00,17.0
TCKT-101408,2025-05-17 16:44:00,Auth,Smb,Medium,Senior,1,2,420.0,8.0,0.0,5.4.8,Crash,0,1,Dev,Critical,2025-05-17 19:44:00,3.0
TCKT-101409,2024-09-06 11:58:00,Api,Enterprise,Urgent,Junior,1,1,631.0,11.0,3.0,2.5.19,Bug,1,1,Security,High,2024-09-07 00:58:00,13.0
TCKT-101410,2023-06-15 13:24:00,Devops,Enterprise,High,Senior,1,1,690.0,16.0,2.0,4.7.18,Performance,2,0,Dev,High,2023-06-16 10:24:00,21.0
TCKT-101411,2023-05-16 05:45:00,Api,Enterprise,High,Junior,1,1,318.0,7.0,1.0,3.7.9,Bug,5,0,Sre,High,2023-05-16 17:45:00,12.0
TCKT-101412,2024-05-07 15:18:00,Ml,Enterprise,High,Mid,0,3,593.0,11.0,2.0,5.4.1,Bug,3,1,Sre,Medium,2024-05-08 01:18:00,10.0
TCKT-101413,2023-03-22 20:49:00,Security,Free-Tier,Low,Senior,1,0,597.5284210526315,10.0,1.003157894736842,4.4.19,Bug,3,0,Dev,Low,2023-03-24 01:49:00,29.0
TCKT-101414,2025-04-25 03:47:00,Api,Free-Tier,Low,Mid,1,0,501.0,18.0,1.0,1.5.10,Bug,0,0,Support,Medium,2025-04-25 20:47:00,17.0
TCKT-101415,2023-04-19 22:12:00,Devops,Enterprise,Medium,Mid,1,0,674.0,8.0,0.0,5.2.17,Bug,2,0,Qa,Medium,2023-04-21 07:12:00,33.0
TCKT-101416,2024-03-30 15:33:00,Ui,Internal,Medium,Senior,1,1,427.0,8.0,0.0,1.4.3,Crash,2,0,Qa,High,2024-03-31 01:33:00,10.0
TCKT-101417,2024-08-28 04:38:00,Auth,Enterprise,High,Mid,0,3,597.5284210526315,10.0,1.003157894736842,3.8.3,Bug,2,0,Security,Medium,2024-08-29 02:38:00,22.0
TCKT-101418,2024-07-09 08:55:00,Ml,Smb,Medium,Senior,1,2,683.0,11.0,2.0,1.6.17,Bug,0,0,Support,Medium,2024-07-10 14:55:00,30.0
TCKT-101419,2023-09-24 10:54:00,Ui,Internal,Medium,Mid,0,1,597.5284210526315,10.0,1.003157894736842,2.7.8,Bug,1,0,Security,Medium,2023-09-25 08:54:00,22.0
TCKT-101420,2025-06-08 21:23:00,Ui,Free-Tier,Medium,Junior,1,4,431.0,14.0,2.0,5.1.5,Bug,2,0,Dev,High,2025-06-09 11:23:00,14.0
TCKT-101421,2024-08-08 21:08:00,Ui,Smb,Low,Junior,1,0,374.0,13.0,1.0,5.2.9,Bug,1,0,Security,Low,2024-08-10 03:08:00,30.0
TCKT-101422,2023-12-10 13:17:00,Backend,Internal,Medium,Junior,1,0,641.0,9.0,0.0,3.2.14,Performance,4,0,Sre,Medium,2023-12-11 17:17:00,28.0
TCKT-101423,2024-10-12 05:23:00,Auth,Enterprise,High,Junior,1,1,557.0,10.0,1.0,4.5.0,Bug,3,0,Security,Medium,2024-10-12 08:23:00,3.0
TCKT-101424,2024-08-27 10:15:00,Security,Free-Tier,Low,Mid,1,1,1035.0,7.0,1.0,5.7.6,Performance,0,0,Qa,Medium,2024-08-28 21:15:00,35.0
TCKT-101425,2024-04-09 16:21:00,Database,Enterprise,Medium,Junior,1,2,668.0,13.0,1.0,3.8.10,Bug,5,0,Sre,Medium,2024-04-10 10:21:00,18.0
TCKT-101426,2025-04-23 04:26:00,Auth,Smb,Medium,Junior,0,1,608.0,9.0,1.0,4.5.5,Bug,1,1,Qa,Medium,2025-04-24 14:26:00,34.0
TCKT-101427,2023-10-31 01:29:00,Backend,Smb,Low,Junior,1,1,574.0,10.0,1.0,4.3.17,Bug,1,0,Dev,Low,2023-11-01 11:29:00,34.0
TCKT-101428,2023-05-09 07:16:00,Database,Smb,Low,Senior,1,0,417.0,11.0,0.0,1.7.12,Bug,2,0,Security,Low,2023-05-10 22:16:00,39.0
TCKT-101429,2023-02-19 15:53:00,Auth,Enterprise,Urgent,Mid,1,2,684.0,13.0,0.0,5.2.18,Bug,2,0,Security,High,2023-02-19 18:53:00,3.0
TCKT-101430,2024-06-28 13:50:00,Ui,Free-Tier,Medium,Mid,1,1,588.0,12.0,0.0,5.1.5,Crash,2,0,Security,Critical,2024-06-28 21:50:00,8.0
TCKT-101431,2023-10-17 04:58:00,Ml,Enterprise,Low,Senior,0,0,588.0,14.0,1.0,1.0.10,Feature Request,3,0,Support,Low,2023-10-17 13:58:00,9.0
TCKT-101432,2023-02-22 11:01:00,Database,Smb,Low,Junior,1,3,614.0,7.0,2.0,3.9.0,Crash,2,0,Support,High,2023-02-22 19:01:00,8.0
TCKT-101433,2024-09-08 23:43:00,Devops,Enterprise,Medium,Senior,0,0,633.0,5.0,1.0,5.4.19,Bug,2,0,Sre,Low,2024-09-09 08:43:00,9.0
TCKT-101434,2023-08-12 16:19:00,Devops,Enterprise,Medium,Mid,1,0,339.0,10.0,2.0,5.7.5,Bug,3,0,Qa,Medium,2023-08-13 17:19:00,25.0
TCKT-101435,2024-04-22 07:26:00,Api,Smb,Medium,Junior,0,1,725.0,12.0,0.0,4.3.15,Bug,2,1,Dev,Low,2024-04-23 18:26:00,35.0
TCKT-101436,2024-10-28 21:28:00,Database,Smb,Low,Mid,0,1,473.0,8.0,3.0,3.3.14,Feature Request,2,0,Support,Low,2024-10-29 12:28:00,15.0
TCKT-101437,2023-09-08 16:47:00,Ml,Enterprise,High,Mid,0,0,579.0,6.0,1.0,5.4.12,Question,2,1,Qa,Medium,2023-09-10 03:47:00,35.0
TCKT-101438,2023-07-25 18:24:00,Security,Enterprise,Medium,Mid,1,2,792.0,10.0,3.0,2.5.2,Question,0,0,Security,Medium,2023-07-26 09:24:00,15.0
TCKT-101439,2024-05-22 04:44:00,Backend,Smb,Medium,Senior,1,2,866.0,10.0,3.0,2.3.3,Bug,2,0,Security,Medium,2024-05-23 04:44:00,24.0
TCKT-101440,2025-03-25 06:25:00,Ui,Internal,Medium,Junior,1,0,344.0,10.0,1.0,2.6.17,Bug,1,0,Qa,Low,2025-03-26 12:25:00,30.0
TCKT-101441,2024-06-01 08:07:00,Api,Internal,High,Junior,1,2,604.0,8.0,2.0,5.5.13,Feature Request,0,0,Security,Medium,2024-06-02 06:07:00,22.0
TCKT-101442,2023-08-15 18:40:00,Devops,Enterprise,High,Junior,1,2,640.0,6.0,1.0,2.0.16,Question,0,0,Support,Medium,2023-08-16 20:40:00,26.0
TCKT-101443,2023-10-10 21:57:00,Backend,Enterprise,Urgent,Junior,0,2,373.0,10.0,2.0,3.6.9,Bug,2,0,Dev,High,2023-10-11 17:57:00,20.0
TCKT-101444,2025-05-01 07:12:00,Backend,Enterprise,Medium,Junior,1,2,720.0,11.0,3.0,1.7.10,Bug,1,0,Support,Low,2025-05-03 04:12:00,45.0
TCKT-101445,2023-09-08 10:42:00,Ui,Enterprise,High,Senior,0,1,617.0,6.0,1.0,4.4.2,Bug,2,0,Security,Medium,2023-09-09 00:42:00,14.0
TCKT-101446,2024-06-18 08:31:00,Security,Smb,High,Junior,1,1,629.0,12.0,3.0,1.3.8,Bug,3,1,Dev,High,2024-06-19 03:31:00,19.0
TCKT-101447,2025-06-11 21:19:00,Security,Smb,Urgent,Mid,0,0,462.0,10.0,2.0,3.6.0,Bug,3,0,Security,Critical,2025-06-12 07:19:00,10.0
TCKT-101448,2024-08-28 20:09:00,Database,Enterprise,Low,Mid,1,0,661.0,7.0,2.0,2.4.10,Feature Request,2,1,Dev,Low,2024-08-29 23:09:00,27.0
TCKT-101449,2023-07-11 01:01:00,Devops,Enterprise,Medium,Senior,1,2,725.0,7.0,1.0,3.8.16,Bug,2,0,Sre,Medium,2023-07-12 05:01:00,28.0
TCKT-101450,2024-11-12 00:18:00,Security,Enterprise,Low,Senior,0,1,619.0,8.0,2.0,3.1.4,Feature Request,0,0,Security,Low,2024-11-13 08:18:00,32.0
TCKT-101451,2024-07-11 11:50:00,Ml,Internal,High,Mid,1,1,522.0,11.0,3.0,2.7.14,Bug,3,0,Sre,Medium,2024-07-12 16:50:00,29.0
TCKT-101452,2023-05-08 08:21:00,Security,Free-Tier,Low,Senior,0,0,534.0,6.0,1.0,2.7.9,Question,2,0,Support,Low,2023-05-08 13:21:00,5.0
TCKT-101453,2023-09-24 16:45:00,Backend,Enterprise,Medium,Mid,1,0,633.0,6.0,1.0,4.2.8,Bug,3,0,Support,Medium,2023-09-25 22:45:00,30.0
TCKT-101454,2023-09-16 20:29:00,Ui,Enterprise,Medium,Senior,1,2,607.0,11.0,1.0,5.9.2,Performance,0,0,Support,Medium,2023-09-18 02:29:00,30.0
TCKT-101455,2023-07-08 11:32:00,Ml,Internal,Medium,Mid,0,0,735.0,5.0,2.0,3.5.19,Bug,3,1,Security,Medium,2023-07-09 20:32:00,33.0
TCKT-101456,2023-08-26 11:07:00,Database,Smb,Medium,Junior,1,0,527.0,11.0,0.0,4.7.17,Bug,2,0,Qa,Low,2023-08-27 19:07:00,32.0
TCKT-101457,2024-12-06 00:10:00,Devops,Smb,High,Mid,0,0,417.0,7.0,1.0,5.8.2,Performance,1,0,Sre,Medium,2024-12-07 09:10:00,33.0
TCKT-101458,2023-02-15 09:09:00,Database,Enterprise,Medium,Mid,1,2,653.0,3.0,2.0,5.6.0,Question,2,0,Sre,Medium,2023-02-16 01:09:00,16.0
TCKT-101459,2025-03-04 19:48:00,Backend,Enterprise,High,Mid,0,1,528.0,8.0,2.0,4.5.17,Bug,1,0,Sre,Medium,2025-03-05 21:48:00,26.0
TCKT-101460,2023-04-21 05:58:00,Ml,Smb,Low,Junior,1,0,717.0,12.0,2.0,4.7.19,Bug,0,0,Security,Low,2023-04-22 17:58:00,36.0
TCKT-101461,2024-10-20 02:46:00,Ml,Enterprise,Medium,Mid,1,1,601.0,5.0,0.0,5.1.18,Bug,3,0,Sre,Medium,2024-10-21 06:46:00,28.0
TCKT-101462,2023-01-17 03:28:00,Ml,Enterprise,Medium,Senior,1,0,698.0,7.0,0.0,3.1.10,Performance,0,1,Sre,Low,2023-01-17 17:28:00,14.0
TCKT-101463,2024-10-08 14:31:00,Backend,Smb,Low,Junior,1,2,447.0,10.0,1.0,3.0.1,Bug,5,0,Sre,Low,2024-10-10 06:31:00,40.0
TCKT-101464,2023-09-14 03:55:00,Backend,Enterprise,Medium,Mid,1,1,621.0,11.0,2.0,1.0.12,Bug,2,0,Security,Medium,2023-09-14 07:55:00,4.0
TCKT-101465,2023-06-17 13:12:00,Database,Internal,Medium,Mid,1,1,495.0,13.0,1.0,3.0.9,Feature Request,1,0,Security,Medium,2023-06-18 00:12:00,11.0
TCKT-101466,2025-03-27 18:17:00,Api,Enterprise,Medium,Senior,1,1,416.0,12.0,0.0,5.7.6,Question,5,0,Qa,Medium,2025-03-28 06:17:00,12.0
TCKT-101467,2023-01-27 05:19:00,Database,Enterprise,High,Senior,1,2,470.0,12.0,0.0,4.7.12,Performance,3,0,Sre,High,2023-01-27 14:19:00,9.0
TCKT-101468,2025-06-16 20:24:00,Devops,Smb,Medium,Mid,1,3,518.0,6.0,0.0,2.8.19,Bug,2,0,Qa,Medium,2025-06-17 08:24:00,12.0
TCKT-101469,2023-05-28 16:18:00,Ui,Enterprise,Low,Mid,1,1,786.0,14.0,0.0,1.1.15,Bug,2,0,Sre,Low,2023-05-28 22:18:00,6.0
TCKT-101470,2025-01-18 14:58:00,Ml,Free-Tier,Low,Junior,1,2,514.0,4.0,2.0,1.4.19,Bug,7,0,Sre,Low,2025-01-19 03:58:00,13.0
TCKT-101471,2024-05-21 04:17:00,Api,Smb,Medium,Mid,1,0,409.0,5.0,3.0,2.6.1,Bug,2,0,Support,Medium,2024-05-21 17:17:00,13.0
TCKT-101472,2023-07-26 19:26:00,Ui,Enterprise,Low,Mid,1,2,619.0,8.0,0.0,4.8.1,Bug,0,0,Support,Low,2023-07-27 04:26:00,9.0
TCKT-101473,2023-09-11 13:53:00,Api,Internal,Low,Senior,0,2,604.0,7.0,0.0,4.7.5,Bug,2,0,Qa,Low,2023-09-13 01:53:00,36.0
TCKT-101474,2024-04-13 06:38:00,Security,Enterprise,Medium,Mid,1,0,526.0,14.0,0.0,5.3.7,Bug,1,0,Security,Low,2024-04-13 10:38:00,4.0
TCKT-101475,2023-03-01 03:40:00,Security,Free-Tier,Medium,Junior,0,2,575.0,8.0,3.0,4.4.17,Question,4,0,Qa,Medium,2023-03-01 11:40:00,8.0
TCKT-101476,2025-03-20 15:40:00,Auth,Enterprise,Medium,Mid,1,0,746.0,10.0,1.0,5.2.12,Feature Request,3,0,Support,Low,2025-03-20 21:40:00,6.0
TCKT-101477,2023-05-04 22:15:00,Security,Smb,High,Mid,0,1,700.0,9.0,0.0,1.9.13,Bug,4,0,Dev,Medium,2023-05-05 22:15:00,24.0
TCKT-101478,2024-08-10 09:05:00,Database,Enterprise,Medium,Junior,1,2,687.0,7.0,1.0,4.9.6,Bug,5,0,Security,Low,2024-08-11 07:05:00,22.0
TCKT-101479,2025-01-19 04:51:00,Security,Smb,Medium,Junior,1,2,422.0,6.0,0.0,4.5.13,Feature Request,1,0,Dev,Low,2025-01-20 06:51:00,26.0
TCKT-101480,2023-04-04 08:37:00,Backend,Internal,High,Junior,0,1,1032.0,13.0,0.0,2.3.10,Feature Request,1,0,Security,Medium,2023-04-04 23:37:00,15.0
TCKT-101481,2023-02-22 06:39:00,Ml,Internal,Medium,Senior,0,0,757.0,10.0,2.0,1.3.7,Bug,4,0,Support,Medium,2023-02-23 00:39:00,18.0
TCKT-101483,2023-11-28 00:31:00,Ui,Enterprise,Medium,Junior,1,1,425.0,10.0,1.0,1.4.15,Bug,4,0,Dev,Medium,2023-11-29 11:31:00,35.0
TCKT-101484,2023-04-30 18:37:00,Auth,Internal,Low,Senior,1,1,742.0,12.0,0.0,5.4.8,Bug,3,0,Sre,Low,2023-05-01 09:37:00,15.0
TCKT-101485,2025-01-14 08:02:00,Auth,Free-Tier,Medium,Mid,1,2,524.0,12.0,3.0,2.4.15,Crash,1,1,Dev,High,2025-01-15 04:02:00,20.0
TCKT-101486,2024-11-09 10:59:00,Auth,Enterprise,Medium,Junior,0,2,570.0,12.0,1.0,1.7.1,Question,2,0,Sre,Low,2024-11-10 08:59:00,22.0
TCKT-101487,2025-01-02 10:05:00,Ui,Smb,Urgent,Junior,1,1,347.0,8.0,0.0,2.0.2,Performance,3,0,Support,High,2025-01-02 20:05:00,10.0
TCKT-101488,2023-02-26 23:02:00,Ui,Enterprise,High,Junior,1,1,413.0,9.0,0.0,1.6.3,Performance,0,0,Dev,Medium,2023-02-28 10:02:00,35.0
TCKT-101489,2025-05-14 02:51:00,Ui,Internal,Medium,Junior,1,1,665.0,11.0,3.0,5.6.1,Bug,3,0,Sre,Medium,2025-05-14 06:51:00,4.0
TCKT-101490,2025-04-23 20:54:00,Ui,Enterprise,Low,Junior,1,3,750.0,9.0,2.0,3.2.10,Bug,2,0,Dev,Low,2025-04-25 02:54:00,30.0
TCKT-101491,2023-08-29 08:17:00,Auth,Enterprise,Low,Mid,1,2,702.0,6.0,0.0,3.5.16,Bug,2,0,Support,Low,2023-08-30 00:17:00,16.0
TCKT-101492,2023-07-15 18:49:00,Auth,Internal,Medium,Junior,0,1,697.0,8.0,3.0,2.7.9,Question,1,0,Dev,Medium,2023-07-16 15:49:00,21.0
TCKT-101493,2023-04-20 03:24:00,Api,Enterprise,Medium,Mid,1,4,590.0,9.0,1.0,2.3.6,Bug,1,0,Dev,Medium,2023-04-21 06:24:00,27.0
TCKT-101494,2024-10-10 19:35:00,Database,Smb,Low,Senior,0,0,538.0,11.0,1.0,1.6.19,Bug,1,0,Qa,Low,2024-10-11 21:35:00,26.0
TCKT-101495,2025-02-10 08:56:00,Ml,Smb,Medium,Mid,1,2,643.0,7.0,1.0,5.5.4,Bug,0,0,Qa,Medium,2025-02-10 11:56:00,3.0
TCKT-101496,2023-06-25 04:02:00,Security,Enterprise,Low,Senior,1,0,723.0,10.0,1.0,4.1.4,Feature Request,1,0,Sre,Low,2023-06-25 20:02:00,16.0
TCKT-101497,2023-03-15 22:04:00,Security,Enterprise,Urgent,Mid,1,2,600.0,7.0,1.0,5.6.17,Bug,0,0,Dev,Critical,2023-03-16 05:04:00,7.0
TCKT-101498,2023-04-05 03:43:00,Backend,Smb,Low,Mid,1,2,781.0,6.0,3.0,5.0.12,Bug,1,0,Dev,Low,2023-04-05 09:43:00,6.0
TCKT-101499,2023-12-02 07:02:00,Auth,Enterprise,Urgent,Mid,0,2,567.0,8.0,2.0,4.7.0,Performance,2,0,Dev,Critical,2023-12-02 08:02:00,1.0
TCKT-101500,2024-02-04 08:00:00,Backend,Smb,Urgent,Junior,1,1,452.0,10.0,0.0,2.0.13,Feature Request,2,0,Dev,High,2024-02-05 07:00:00,23.0
TCKT-101501,2023-09-10 02:39:00,Database,Internal,Medium,Junior,1,0,597.5284210526315,10.0,1.003157894736842,5.3.9,Bug,2,0,Qa,Medium,2023-09-11 09:39:00,31.0
TCKT-101502,2023-03-04 04:30:00,Database,Internal,High,Mid,1,2,615.0,10.0,0.0,5.8.13,Bug,0,1,Dev,Medium,2023-03-05 00:30:00,20.0
TCKT-101503,2024-06-23 16:56:00,Backend,Enterprise,Medium,Mid,1,0,587.0,10.0,2.0,5.0.14,Question,2,0,Sre,Medium,2024-06-24 19:56:00,27.0
TCKT-101504,2023-12-28 07:22:00,Auth,Enterprise,Medium,Mid,0,1,792.0,7.0,0.0,3.2.19,Bug,1,0,Dev,Medium,2023-12-28 15:22:00,8.0
TCKT-101505,2024-06-23 18:55:00,Backend,Enterprise,Medium,Senior,1,2,720.0,12.0,0.0,2.3.5,Question,1,1,Qa,Low,2024-06-25 16:55:00,46.0
TCKT-101506,2025-06-26 04:25:00,Security,Enterprise,Medium,Mid,0,1,385.0,10.0,0.0,3.3.1,Bug,1,0,Sre,Medium,2025-06-27 00:25:00,20.0
TCKT-101507,2025-01-07 20:40:00,Api,Smb,Medium,Mid,1,2,830.0,10.0,1.0,3.1.1,Question,0,0,Qa,Low,2025-01-09 09:40:00,37.0
TCKT-101508,2025-05-16 16:09:00,Security,Smb,Medium,Mid,1,2,188.0,15.0,0.0,3.8.7,Performance,1,1,Sre,Low,2025-05-18 00:09:00,32.0
TCKT-101509,2024-03-26 12:42:00,Devops,Enterprise,Medium,Senior,1,0,922.0,6.0,2.0,1.7.8,Question,5,0,Sre,Low,2024-03-27 06:42:00,18.0
TCKT-101510,2024-04-28 17:46:00,Auth,Enterprise,Low,Senior,0,1,556.0,11.0,1.0,2.6.12,Bug,5,0,Dev,Low,2024-04-30 02:46:00,33.0
TCKT-101511,2023-04-27 11:16:00,Auth,Enterprise,Medium,Senior,0,0,571.0,9.0,3.0,5.8.7,Bug,0,0,Security,Medium,2023-04-28 15:16:00,28.0
TCKT-101512,2023-06-13 04:27:00,Ml,Smb,Low,Junior,1,1,590.0,13.0,0.0,1.2.7,Bug,0,0,Qa,Low,2023-06-15 01:27:00,45.0
TCKT-101513,2024-06-18 14:14:00,Ui,Enterprise,High,Mid,1,2,657.0,19.0,0.0,3.3.9,Bug,4,0,Sre,Low,2024-06-19 14:14:00,24.0
TCKT-101514,2023-08-18 16:58:00,Devops,Smb,Low,Junior,1,1,599.0,9.0,0.0,2.2.11,Crash,2,1,Sre,Critical,2023-08-18 18:58:00,2.0
TCKT-101515,2024-09-08 04:30:00,Database,Enterprise,Low,Junior,1,3,579.0,10.0,3.0,3.5.5,Bug,2,0,Qa,Medium,2024-09-08 22:30:00,18.0
TCKT-101516,2024-06-27 08:02:00,Auth,Internal,Low,Senior,1,1,796.0,9.0,1.0,4.9.7,Performance,7,1,Qa,Low,2024-06-29 05:02:00,45.0
TCKT-101517,2025-02-23 07:21:00,Backend,Internal,High,Junior,1,0,684.0,10.0,1.0,2.5.1,Crash,1,0,Support,High,2025-02-23 23:21:00,16.0
TCKT-101518,2023-07-29 07:00:00,Devops,Enterprise,Low,Senior,1,0,456.0,9.0,1.0,5.2.5,Crash,0,0,Qa,Critical,2023-07-29 10:00:00,3.0
TCKT-101519,2023-06-03 23:20:00,Ml,Enterprise,Medium,Junior,1,0,711.0,10.0,0.0,4.1.1,Question,2,0,Security,Medium,2023-06-04 08:20:00,9.0
TCKT-101520,2023-01-03 00:30:00,Database,Smb,Low,Senior,1,3,678.0,7.0,3.0,3.0.8,Bug,1,1,Security,Low,2023-01-04 14:30:00,38.0
TCKT-101521,2023-01-07 03:09:00,Ui,Enterprise,High,Junior,0,3,518.0,10.0,0.0,3.1.5,Bug,1,0,Security,High,2023-01-07 09:09:00,6.0
TCKT-101522,2023-08-28 18:04:00,Ui,Smb,Medium,Mid,1,0,718.0,10.0,0.0,4.0.18,Feature Request,2,0,Support,Low,2023-08-29 03:04:00,9.0
TCKT-101523,2024-03-11 15:55:00,Ml,Internal,Medium,Junior,0,1,576.0,7.0,1.0,5.1.15,Feature Request,4,0,Support,Low,2024-03-12 01:55:00,10.0
TCKT-101524,2023-09-03 18:18:00,Ml,Smb,Medium,Mid,1,2,566.0,2.0,2.0,3.8.16,Bug,2,0,Support,Medium,2023-09-04 16:18:00,22.0
TCKT-101525,2024-09-23 14:00:00,Backend,Internal,Medium,Mid,1,2,562.0,6.0,2.0,3.3.10,Feature Request,5,0,Sre,Medium,2024-09-23 17:00:00,3.0
TCKT-101526,2024-08-15 21:42:00,Auth,Enterprise,Medium,Mid,1,2,235.0,8.0,0.0,4.7.8,Bug,2,0,Dev,Medium,2024-08-17 06:42:00,33.0
TCKT-101527,2023-09-17 16:34:00,Ui,Enterprise,Low,Junior,1,1,520.0,8.0,0.0,5.9.9,Feature Request,3,0,Support,Low,2023-09-19 05:34:00,37.0
TCKT-101528,2024-02-14 21:10:00,Database,Internal,Urgent,Junior,1,2,706.0,12.0,1.0,3.8.0,Performance,5,0,Dev,Critical,2024-02-15 01:10:00,4.0
TCKT-101529,2025-04-18 02:40:00,Devops,Enterprise,Medium,Junior,1,2,596.0,16.0,1.0,1.2.17,Bug,2,0,Dev,Low,2025-04-19 12:40:00,34.0
TCKT-101530,2025-05-23 01:30:00,Database,Smb,Medium,Mid,0,3,407.0,10.0,3.0,5.9.16,Question,2,0,Dev,Medium,2025-05-23 08:30:00,7.0
TCKT-101531,2024-05-26 13:06:00,Api,Enterprise,High,Senior,1,0,744.0,14.0,2.0,3.2.12,Feature Request,2,1,Security,High,2024-05-26 16:06:00,3.0
TCKT-101532,2024-02-06 18:30:00,Api,Enterprise,Medium,Senior,0,1,555.0,7.0,1.0,2.8.12,Bug,0,0,Support,Medium,2024-02-07 19:30:00,25.0
