ticket_id,submitted_at,product_area,customer_type,priority,reporter_experience,reproduction_steps,num_attachments,description_length,affected_users_count,prev_similar_tickets,module_version,ticket_type,auto_tag_count,sla_breached,assigned_team,severity,resolved_at
TCKT-100994,5/22/2023 5:20,DevOps,SMB,Low,Mid,TRUE,3,689,4,0,5.6.7,Crash,0,No,Dev,Critical,5/22/2023 10:20
TCKT-100995,5/1/2025 23:52,ML,Enterprise,Urgent,Mid,FALSE,1,744,6,1,1.4.10,Question,0,Yes,QA,Critical,5/2/2025 6:52
TCKT-100996,6/21/2025 20:56,UI,Internal,Urgent,Senior,FALSE,1,595,9,1,1.8.9,Bug,2,No,Security,Critical,6/22/2025 3:56
TCKT-100997,1/16/2023 11:41,DevOps,Internal,Medium,Junior,TRUE,1,449,10,1,1.4.14,Bug,3,No,Dev,Medium,1/16/2023 22:41
TCKT-100998,8/27/2023 14:46,Security,Enterprise,Low,Mid,TRUE,1,522,8,0,2.0.10,Bug,3,No,QA,Low,8/28/2023 22:46
TCKT-100999,1/15/2025 11:30,Backend,Internal,Medium,Mid,TRUE,2,,,,2.5.1,Bug,1,No,Dev,Medium,1/15/2025 7:30
TCKT-101000,4/12/2025 3:28,Database,Enterprise,Medium,Junior,TRUE,0,504,12,0,2.0.4,Feature Request,2,No,Security,Medium,4/12/2025 23:28
TCKT-101001,4/17/2023 2:40,Auth,Internal,Medium,Mid,TRUE,0,,,,4.3.8,Crash,1,No,Security,Critical,4/17/2023 9:40
TCKT-101002,5/31/2025 13:23,UI,Free-tier,Low,Junior,FALSE,3,706,8,0,3.1.9,Feature Request,4,No,SRE,Low,6/1/2025 11:23
TCKT-101003,10/5/2023 10:39,UI,Enterprise,Urgent,Junior,TRUE,3,600,7,1,5.9.12,Bug,3,No,Support,Critical,10/5/2023 13:39
TCKT-101004,1/10/2025 1:46,UI,Internal,Low,Junior,TRUE,1,326,15,0,1.3.5,Bug,5,No,Support,Medium,1/11/2025 5:46
TCKT-101005,9/24/2023 15:44,ML,SMB,High,Senior,FALSE,0,857,12,1,5.1.16,Bug,3,Yes,Security,Medium,9/24/2023 18:44
TCKT-101006,9/19/2023 21:58,DevOps,Free-tier,Low,Mid,TRUE,2,568,10,2,4.0.3,Question,1,No,Dev,Low,9/20/2023 13:58
TCKT-101007,3/21/2023 20:49,ML,SMB,Medium,Mid,TRUE,27,1006,3142,1,3.8.18,Question,2,No,SRE,Medium,3/23/2023 4:49
TCKT-101008,6/2/2025 12:48,DevOps,Internal,Urgent,Mid,TRUE,0,697,8,2,4.2.14,Feature Request,0,No,QA,High,6/3/2025 4:48
TCKT-101009,4/7/2023 13:24,Security,Enterprise,Low,Mid,TRUE,1,568,14,0,4.6.7,Question,1,No,Dev,Low,4/8/2023 4:24
TCKT-101010,4/13/2024 19:05,ML,Enterprise,Low,Mid,TRUE,1,667,11,2,3.5.0,Crash,2,No,Dev,High,4/14/2024 1:05
TCKT-101011,2/4/2024 0:51,ML,Enterprise,Medium,Senior,TRUE,1,297,7,2,5.7.0,Performance,4,No,Support,Medium,2/5/2024 5:51
TCKT-101012,9/25/2023 16:58,Database,Free-tier,High,Mid,FALSE,1,753,15,1,4.3.14,Performance,5,Yes,SRE,High,9/26/2023 2:58
TCKT-101013,10/1/2024 9:15,Backend,Internal,Medium,Mid,FALSE,1,985,13,1,4.8.9,Bug,1,No,Security,Low,10/1/2024 13:15
TCKT-101014,10/12/2023 2:02,ML,Internal,Medium,Junior,FALSE,1,286,12,1,5.9.9,Feature Request,1,No,Security,Low,10/12/2023 12:02
TCKT-101015,2/15/2025 20:19,Database,Free-tier,Low,Mid,TRUE,0,556,4,1,3.2.0,Bug,1,No,Security,Low,2/16/2025 10:19
TCKT-101016,11/7/2023 5:29,API,Enterprise,Urgent,Mid,FALSE,1,584,6,3,3.5.7,Feature Request,5,No,Dev,High,11/7/2023 17:29
TCKT-101017,9/16/2023 23:31,Backend,Enterprise,Urgent,Senior,TRUE,0,731,7,1,1.6.9,Feature Request,2,No,QA,Critical,9/17/2023 1:31
TCKT-101018,3/22/2023 21:28,Security,Enterprise,Medium,Junior,TRUE,2,915,11,0,1.7.4,Question,3,Yes,Dev,Low,3/23/2023 23:28
TCKT-101019,2/3/2024 21:45,ML,Enterprise,High,Junior,TRUE,2,657,12,1,2.2.1,Performance,0,No,Security,High,2/4/2024 5:45
TCKT-101020,11/27/2023 9:22,Auth,Enterprise,Medium,Mid,TRUE,2,,,,4.6.10,Crash,1,No,QA,Critical,11/27/2023 11:22
TCKT-101021,4/13/2025 19:36,UI,SMB,Medium,Junior,TRUE,0,625,13,2,3.9.8,Feature Request,2,No,Support,Low,4/15/2025 6:36
TCKT-101022,3/15/2023 9:08,API,Enterprise,Low,Junior,TRUE,1,667,14,2,4.7.14,Performance,2,No,Support,Low,3/15/2023 13:08
TCKT-101023,3/2/2025 22:51,API,Enterprise,Medium,Senior,FALSE,1,649,11,3,3.9.2,Question,4,No,QA,Medium,3/3/2025 2:51
TCKT-101024,1/3/2025 7:50,Security,Enterprise,Medium,Mid,TRUE,0,783,8,2,4.5.15,Bug,0,No,SRE,Medium,1/3/2025 17:50
TCKT-101025,2/11/2025 8:21,Database,Enterprise,Low,Senior,FALSE,0,536,10,1,5.3.8,bug,2,No,Support,Low,2/12/2025 19:21
TCKT-101026,1/18/2024 8:14,API,Free-tier,Medium,Senior,TRUE,0,722,10,1,3.6.15,Bug,1,Yes,Dev,Medium,1/18/2024 15:14
TCKT-101027,1/9/2024 4:05,Backend,Internal,High,Junior,TRUE,2,415,16,1,1.7.6,Bug,3,Yes,Security,Medium,1/10/2024 2:05
TCKT-101028,6/14/2025 10:17,ML,Free-tier,Medium,Mid,TRUE,3,557,5,3,5.4.1,Bug,1,No,Support,Medium,6/14/2025 17:17
TCKT-101029,3/19/2025 10:18,ML,SMB,Medium,Junior,TRUE,5,504,9,0,5.1.19,Feature Request,1,No,QA,Low,3/20/2025 4:18
TCKT-101030,4/10/2024 22:59,Auth,Enterprise,Urgent,Senior,TRUE,2,613,10,0,5.3.17,Performance,1,Yes,Support,Critical,4/11/2024 5:59
TCKT-101031,1/2/2023 2:14,Security,Internal,Low,Mid,TRUE,2,552,17,1,4.4.19,Bug,0,No,QA,Low,1/3/2023 14:14
TCKT-101032,4/22/2024 16:49,UI,Enterprise,Medium,Mid,TRUE,1,769,8,1,5.9.4,Performance,1,No,QA,Medium,4/23/2024 17:49
TCKT-101033,3/25/2024 17:50,Database,Enterprise,High,Mid,TRUE,2,468,7,0,1.3.9,Bug,2,No,SRE,Medium,3/26/2024 3:50
TCKT-101034,11/13/2024 17:50,UI,Enterprise,Medium,Mid,FALSE,1,340,8,0,2.9.7,Performance,2,Yes,Support,Medium,11/13/2024 21:50
TCKT-101035,5/22/2024 23:36,API,Enterprise,Medium,Junior,TRUE,1,396,8,1,4.3.2,Performance,1,No,Security,Medium,5/23/2024 12:36
TCKT-101036,10/25/2024 15:56,Security,Enterprise,Low,Mid,TRUE,1,749,12,0,4.8.19,Feature Request,4,No,Support,Low,10/26/2024 8:56
TCKT-101037,5/6/2024 10:48,Auth,Enterprise,High,Mid,FALSE,1,454,8,0,2.0.0,Bug,1,No,QA,Medium,5/6/2024 18:48
TCKT-101038,7/30/2023 6:11,UI,SMB,Medium,Senior,TRUE,1,659,14,2,5.0.4,Bug,0,Yes,Support,Low,7/31/2023 2:11
TCKT-101039,1/29/2025 4:13,Backend,Enterprise,High,Mid,FALSE,1,555,11,1,5.7.6,Question,1,No,Security,High,1/29/2025 7:13
TCKT-101040,5/22/2024 8:39,ML,Enterprise,Medium,Mid,FALSE,2,723,11,0,3.2.4,Bug,1,No,SRE,Low,5/22/2024 20:39
TCKT-101041,2/28/2024 18:21,API,Internal,Medium,Senior,FALSE,3,565,11,1,2.4.12,Bug,5,No,SRE,Medium,2/29/2024 23:21
TCKT-101042,7/9/2024 10:59,Auth,Enterprise,High,Junior,TRUE,0,1014,11,3,5.1.12,Bug,1,Yes,SRE,High,7/9/2024 17:59
TCKT-101043,4/30/2025 21:49,UI,Enterprise,Medium,Senior,TRUE,2,884,2,0,4.5.16,Feature Request,3,No,QA,Medium,5/1/2025 14:49
TCKT-101044,6/12/2024 0:53,Database,Internal,Medium,Junior,TRUE,1,552,8,0,3.0.18,Bug,1,Yes,Dev,Medium,6/12/2024 3:53
TCKT-101045,1/19/2024 0:31,Backend,Enterprise,Medium,Mid,TRUE,0,532,14,1,1.1.6,Feature Request,1,No,QA,Low,1/19/2024 23:31
TCKT-101046,3/30/2023 15:05,Backend,Enterprise,High,Mid,TRUE,2,1069,8,0,5.4.13,Performance,2,No,Security,High,3/31/2023 5:05
TCKT-101047,9/17/2024 12:11,UI,SMB,Medium,Mid,TRUE,2,438,7,0,2.9.4,Question,0,No,SRE,Medium,9/17/2024 22:11
TCKT-101048,2/23/2024 18:44,ML,Enterprise,Medium,Senior,FALSE,0,591,9,0,3.1.3,Bug,3,No,QA,Medium,2/23/2024 23:44
TCKT-101049,10/26/2024 16:28,UI,SMB,Low,Junior,TRUE,0,603,7,4,1.2.10,Performance,1,No,QA,Low,10/27/2024 18:28
TCKT-101050,5/17/2025 19:07,API,Internal,Urgent,Mid,FALSE,3,599,8,0,3.6.16,Bug,0,No,SRE,High,5/18/2025 4:07
TCKT-101051,10/18/2024 10:34,UI,Enterprise,Low,Mid,FALSE,1,339,7,0,2.9.14,Bug,2,Yes,Support,Low,10/19/2024 2:34
TCKT-101052,12/8/2024 18:26,Backend,SMB,Medium,Senior,TRUE,1,,,,1.9.16,Bug,0,No,Security,Low,12/9/2024 2:26
TCKT-101053,1/21/2023 9:16,Auth,SMB,Medium,Junior,TRUE,2,454,7,2,2.6.15,Bug,4,Yes,Dev,Low,1/22/2023 1:16
TCKT-101054,8/14/2023 19:27,UI,Enterprise,Medium,Senior,TRUE,1,815,13,2,2.8.18,Question,3,Yes,Dev,Medium,8/15/2023 18:27
TCKT-101055,5/18/2025 13:54,ML,SMB,Medium,Mid,FALSE,1,,,,1.1.5,Bug,0,Yes,Security,Medium,5/18/2025 20:54
TCKT-101056,10/6/2024 5:05,Security,Enterprise,Low,Junior,TRUE,0,608,6,0,1.7.17,Question,2,No,QA,Low,10/7/2024 9:05
TCKT-101057,6/21/2023 11:14,Auth,SMB,Medium,Mid,TRUE,2,,,,1.9.3,Question,1,No,SRE,Medium,6/22/2023 6:14
TCKT-101058,7/27/2024 15:33,Database,Enterprise,High,Junior,TRUE,3,276,7,1,5.9.5,Bug,0,No,SRE,High,7/27/2024 17:33
TCKT-101059,2/27/2025 18:01,DevOps,SMB,High,Mid,FALSE,0,474,6,1,4.4.14,Bug,4,No,Security,High,2/28/2025 14:01
TCKT-101060,3/17/2025 13:36,UI,Enterprise,Low,Junior,FALSE,0,495,12,1,2.2.16,Performance,4,No,Security,Low,3/17/2025 17:36
TCKT-101061,1/26/2024 11:22,ML,Internal,High,Mid,TRUE,2,819,6,0,1.8.14,Bug,0,No,SRE,Medium,1/27/2024 1:22
TCKT-101062,2/16/2023 14:12,Auth,Enterprise,Medium,Mid,TRUE,1,593,10,1,2.2.7,Bug,3,No,SRE,Low,2/18/2023 4:12
TCKT-101063,5/5/2025 2:00,ML,SMB,High,Mid,TRUE,1,793,4,0,3.2.12,Bug,3,Yes,Security,High,5/5/2025 3:00
TCKT-101064,5/21/2025 22:13,Database,SMB,Medium,Mid,TRUE,0,543,11,3,2.3.4,Bug,2,No,QA,Low,5/23/2025 11:13
TCKT-101065,2/13/2023 8:35,Backend,Internal,Medium,Mid,FALSE,1,690,13,0,2.2.1,Bug,4,No,Dev,Medium,2/14/2023 18:35
TCKT-101066,1/14/2023 21:00,ML,SMB,Urgent,Junior,FALSE,0,491,8,4,3.2.1,Bug,4,No,Dev,Critical,1/15/2023 4:00
TCKT-101067,10/27/2024 5:33,Auth,SMB,High,Mid,FALSE,0,480,10,1,1.2.16,Question,3,No,Support,Medium,10/28/2024 9:33
TCKT-101068,3/1/2023 10:05,ML,Internal,Medium,Senior,TRUE,0,326,11,1,5.5.11,Question,1,No,Security,Medium,3/1/2023 21:05
TCKT-101069,3/18/2024 17:59,ML,Internal,Low,Senior,TRUE,3,650,10,1,5.9.6,Bug,2,No,Support,Low,3/20/2024 1:59
TCKT-101070,5/9/2025 16:31,ML,Enterprise,Medium,Junior,TRUE,0,639,12,0,4.5.15,Bug,3,No,Support,Medium,5/10/2025 5:31
TCKT-101071,7/31/2023 9:19,API,SMB,Medium,Junior,TRUE,1,716,5,1,5.2.9,bug,2,No,Dev,Medium,8/1/2023 14:19
TCKT-101072,5/27/2024 5:22,API,Internal,Low,Senior,TRUE,1,632,15,1,2.7.1,Bug,0,No,SRE,Low,5/27/2024 10:22
TCKT-101073,9/18/2024 6:11,Backend,Free-tier,Low,Mid,FALSE,1,,,,1.2.10,Bug,4,No,SRE,Low,9/19/2024 1:11
TCKT-101074,5/6/2025 0:50,UI,Internal,High,Mid,TRUE,0,626,4,1,4.4.2,Bug,1,No,SRE,High,5/6/2025 19:50
TCKT-101075,10/15/2023 18:09,ML,Enterprise,Low,Mid,FALSE,2,748,10,1,4.9.7,Crash,1,No,Security,Critical,10/15/2023 23:09
TCKT-101076,11/27/2023 14:57,Database,Enterprise,Medium,Mid,TRUE,0,551,11,0,2.9.7,Crash,1,No,Dev,Critical,11/27/2023 21:57
TCKT-101077,1/6/2025 11:56,UI,SMB,Low,Mid,TRUE,3,463,12,0,2.9.11,Bug,1,Yes,Security,Low,1/7/2025 14:56
TCKT-101078,4/7/2024 9:06,Database,Internal,Medium,Senior,TRUE,1,707,11,2,4.8.4,Bug,1,No,Security,Medium,4/8/2024 17:06
TCKT-101079,9/1/2024 6:21,UI,SMB,Low,Mid,TRUE,1,586,9,0,2.0.15,Bug,1,No,QA,Medium,9/1/2024 11:21
TCKT-101080,1/10/2024 18:06,Backend,SMB,Low,Junior,TRUE,0,724,8,0,1.6.11,Crash,1,No,SRE,Critical,1/11/2024 2:06
TCKT-101081,4/10/2023 22:11,ML,Internal,High,Junior,FALSE,0,652,10,0,4.8.11,Bug,1,No,QA,High,4/11/2023 3:11
TCKT-101082,2/26/2023 2:30,ML,Enterprise,High,Junior,TRUE,2,481,15,0,3.2.12,Bug,1,No,QA,High,2/26/2023 8:30
TCKT-101083,6/17/2024 18:18,DevOps,Internal,Low,Mid,FALSE,2,761,14,1,5.5.17,Feature Request,2,No,Dev,Low,6/17/2024 23:18
TCKT-101084,9/12/2024 18:49,Database,SMB,Medium,Junior,FALSE,2,,,,3.9.2,Feature Request,0,Yes,SRE,Medium,9/13/2024 4:49
TCKT-101085,3/31/2025 16:42,UI,Enterprise,Medium,Junior,TRUE,1,693,13,3,1.9.7,Bug,0,No,Support,Medium,4/1/2025 22:42
TCKT-101086,12/12/2024 10:58,UI,SMB,High,Senior,FALSE,1,792,11,4,5.5.12,Performance,6,No,QA,Medium,12/13/2024 13:58
TCKT-101087,5/3/2024 20:20,Security,Internal,High,Junior,TRUE,1,542,7,0,4.2.4,Feature Request,2,No,QA,Medium,5/4/2024 20:20
TCKT-101088,2/5/2023 0:23,Security,Enterprise,Medium,Junior,FALSE,0,773,12,1,5.7.15,Bug,3,No,Support,Medium,2/6/2023 1:23
TCKT-101089,10/2/2024 18:00,API,Enterprise,Medium,Junior,TRUE,2,659,10,0,5.2.16,Bug,1,No,Support,Medium,10/4/2024 1:00
TCKT-101090,7/23/2024 0:01,DevOps,Free-tier,High,Junior,TRUE,1,,,,4.0.6,Crash,2,No,Dev,Critical,7/23/2024 9:01
TCKT-101091,5/12/2024 3:36,Auth,Enterprise,Low,Mid,TRUE,3,474,9,1,5.7.0,Question,3,No,QA,Medium,5/12/2024 16:36
TCKT-101092,3/20/2023 18:54,Security,SMB,Medium,Senior,TRUE,0,632,8,3,3.1.3,Bug,4,No,QA,Low,3/21/2023 19:54
TCKT-101093,9/28/2024 4:00,Auth,SMB,Urgent,Senior,FALSE,0,388,11,1,1.1.8,Bug,0,No,Dev,High,9/28/2024 20:00
TCKT-101094,4/1/2025 15:37,API,SMB,high,Mid,FALSE,0,856,14,2,4.0.19,Bug,2,No,Support,High,4/1/2025 17:37
TCKT-101095,4/28/2025 4:33,API,SMB,Medium,Mid,FALSE,2,297,11,0,3.9.18,Question,2,No,QA,Medium,4/29/2025 5:33
TCKT-101096,5/21/2024 0:02,API,Enterprise,Medium,Mid,TRUE,1,,,,5.1.2,Bug,4,Yes,Support,Medium,5/22/2024 2:02
TCKT-101097,9/22/2023 8:53,Database,SMB,Medium,Junior,TRUE,1,460,11,0,5.7.19,Bug,3,No,Security,Medium,9/23/2023 17:53
TCKT-101098,5/28/2023 10:35,Database,Enterprise,Medium,Junior,TRUE,1,701,8,1,4.8.17,Bug,0,No,QA,Medium,5/29/2023 4:35
TCKT-101099,12/31/2023 16:51,Backend,SMB,Medium,Senior,TRUE,1,888,16,2,1.4.14,Crash,0,No,Security,Critical,12/31/2023 18:51
TCKT-101100,3/12/2023 12:57,Backend,Enterprise,Medium,Junior,TRUE,1,698,10,2,3.5.11,Performance,1,Yes,QA,Medium,3/13/2023 0:57
TCKT-101101,7/26/2024 15:03,API,SMB,High,Junior,TRUE,1,1044,7,1,1.3.8,Bug,0,Yes,Support,High,7/27/2024 4:03
TCKT-101102,4/15/2023 13:51,DevOps,Enterprise,High,Mid,TRUE,3,393,9,0,3.0.8,Bug,3,No,Security,High,4/16/2023 8:51
TCKT-101103,4/3/2025 21:04,UI,Enterprise,Low,Mid,TRUE,1,,,,3.9.9,Bug,1,No,Dev,Low,4/4/2025 6:04
TCKT-101104,1/23/2025 5:39,Database,Enterprise,Medium,Junior,TRUE,2,466,12,2,4.5.6,Bug,4,No,SRE,Medium,1/24/2025 7:39
TCKT-101105,6/20/2025 4:17,DevOps,Enterprise,Medium,Junior,TRUE,0,618,14,0,1.5.12,Feature Request,3,No,Dev,Medium,6/20/2025 6:17
TCKT-101106,11/19/2024 23:42,ML,Internal,Medium,Mid,FALSE,0,445,9,0,2.3.4,Feature Request,4,No,Dev,Medium,11/21/2024 5:42
TCKT-101107,8/9/2023 7:35,Database,Enterprise,Low,Mid,TRUE,1,487,7,1,4.0.16,Bug,1,No,Security,Low,8/10/2023 22:35
TCKT-101108,4/24/2025 20:59,Database,Free-tier,Medium,Junior,FALSE,0,693,12,2,2.7.15,Question,5,No,Security,Medium,4/26/2025 1:59
TCKT-101109,6/25/2025 21:58,Backend,Free-tier,High,Mid,TRUE,0,414,15,1,3.5.6,Performance,2,No,Dev,High,6/26/2025 3:58
TCKT-101110,11/21/2023 3:50,UI,SMB,Medium,Mid,FALSE,1,430,6,0,3.0.17,Bug,1,Yes,Security,Low,11/21/2023 9:50
TCKT-101111,9/15/2023 19:41,UI,Enterprise,Urgent,Senior,TRUE,1,540,13,2,4.2.8,Question,3,Yes,Dev,Critical,9/15/2023 23:41
TCKT-101112,2/23/2025 21:23,Security,Enterprise,Urgent,Mid,TRUE,0,554,14,2,1.1.14,Performance,3,No,QA,Critical,2/23/2025 22:23
TCKT-101113,5/30/2023 21:09,Auth,Internal,Low,Junior,TRUE,1,751,4,1,1.6.18,Bug,2,No,SRE,Low,6/1/2023 7:09
TCKT-101114,9/3/2023 19:30,Auth,Enterprise,Low,Mid,FALSE,1,464,11,1,3.7.17,Question,4,No,QA,Low,9/5/2023 12:30
TCKT-101115,5/7/2025 21:54,Auth,Enterprise,Urgent,Mid,TRUE,0,491,11,0,2.0.3,Bug,3,No,Security,High,5/8/2025 11:54
TCKT-101116,2/6/2023 20:42,Auth,SMB,Urgent,Junior,TRUE,2,687,11,1,2.0.19,Feature Request,1,No,Dev,Critical,2/7/2023 4:42
TCKT-101117,5/17/2024 10:32,ML,Internal,Low,Mid,FALSE,2,,,,1.9.16,Bug,3,No,QA,Medium,5/17/2024 15:32
TCKT-101118,12/25/2023 1:00,ML,Internal,Low,Junior,TRUE,3,814,12,2,5.0.10,Performance,1,No,Dev,Low,12/25/2023 13:00
TCKT-101119,9/9/2024 4:31,Database,Enterprise,Low,Junior,TRUE,1,670,10,2,1.2.9,Bug,1,No,QA,Medium,9/10/2024 14:31
TCKT-101120,12/10/2024 22:24,API,SMB,Urgent,Mid,TRUE,0,619,13,1,1.1.5,Bug,1,No,Support,High,12/11/2024 8:24
TCKT-101121,2/20/2025 1:08,Backend,Enterprise,Low,Junior,TRUE,1,686,13,1,3.9.0,Crash,2,No,Support,High,2/20/2025 4:08
TCKT-101122,6/18/2024 5:48,Backend,Enterprise,Medium,Senior,TRUE,3,559,13,0,1.7.0,Crash,1,Yes,Support,Critical,6/18/2024 15:48
TCKT-101123,6/16/2025 2:07,Auth,Internal,High,Mid,TRUE,0,558,11,0,3.3.10,Bug,0,Yes,SRE,Medium,6/16/2025 17:07
TCKT-101124,1/8/2025 19:38,Database,Enterprise,Low,Mid,FALSE,2,333,7,1,5.5.16,Bug,2,No,QA,Low,1/9/2025 3:38
TCKT-101125,11/2/2023 22:06,Security,Enterprise,Medium,Mid,FALSE,0,734,8,4,4.4.12,Bug,1,No,Security,Low,11/3/2023 17:06
TCKT-101126,6/22/2024 8:50,DevOps,Enterprise,Low,Mid,TRUE,0,631,6,2,1.1.1,Bug,2,No,QA,Low,6/24/2024 7:50
TCKT-101127,12/6/2024 17:09,API,Internal,High,Junior,TRUE,0,716,10,0,2.5.1,Feature Request,1,No,Dev,High,12/6/2024 22:09
TCKT-101128,4/13/2024 17:07,Database,Internal,Low,Senior,FALSE,1,,,,3.0.8,Bug,3,No,QA,Low,4/14/2024 7:07
TCKT-101129,8/2/2023 22:06,API,SMB,Medium,Senior,FALSE,3,592,8,2,4.4.19,Bug,1,No,QA,Medium,8/4/2023 7:06
TCKT-101130,7/1/2024 17:21,API,Internal,Medium,Junior,FALSE,0,471,12,2,2.8.16,bug,0,No,Support,Medium,7/1/2024 19:21
TCKT-101131,5/9/2025 4:38,API,Enterprise,Low,Junior,TRUE,31,825,4884,3,2.5.12,Feature Request,4,No,Dev,Low,5/10/2025 0:38
TCKT-101132,3/20/2023 21:53,Database,SMB,high,Junior,FALSE,2,692,13,1,4.4.15,Crash,3,No,QA,Critical,3/21/2023 4:53
TCKT-101133,4/12/2024 4:00,Auth,Enterprise,Medium,Mid,FALSE,0,635,12,1,2.3.4,Bug,2,Yes,SRE,Low,4/13/2024 0:00
TCKT-101134,1/4/2024 11:03,Backend,Enterprise,Low,Mid,TRUE,1,535,7,0,5.0.6,Crash,3,Yes,Security,Critical,1/4/2024 21:03
TCKT-101135,10/20/2024 8:16,Backend,SMB,High,Senior,TRUE,0,659,6,0,1.4.5,Feature Request,3,No,Support,High,10/20/2024 19:16
TCKT-101136,8/10/2023 4:04,Auth,Free-tier,High,Mid,TRUE,1,460,12,2,2.4.13,Bug,2,No,QA,Medium,8/11/2023 0:04
TCKT-101137,12/28/2023 21:57,API,Enterprise,Medium,Mid,TRUE,1,585,9,3,1.3.13,Feature Request,3,Yes,Dev,Medium,12/29/2023 1:57
TCKT-101138,7/30/2024 1:25,DevOps,Enterprise,Medium,Mid,FALSE,0,513,12,0,2.8.17,Question,2,No,Support,Low,7/31/2024 3:25
TCKT-101139,9/28/2023 11:54,UI,Enterprise,Medium,Mid,FALSE,2,939,4,0,2.5.8,Bug,2,No,Support,Low,9/30/2023 10:54
TCKT-101140,1/10/2024 7:16,Database,Enterprise,High,Mid,FALSE,3,820,7,0,5.9.17,Bug,1,No,QA,High,1/10/2024 8:16
TCKT-101141,2/25/2025 15:57,UI,Free-tier,Medium,Mid,FALSE,2,759,12,0,4.5.16,Feature Request,2,No,Dev,Low,2/26/2025 0:57
TCKT-101142,8/30/2023 17:56,Security,SMB,Low,Mid,TRUE,3,376,14,1,2.9.18,Bug,1,No,Dev,Low,9/1/2023 7:56
TCKT-101143,8/16/2023 4:57,Auth,SMB,Low,Mid,TRUE,0,729,9,1,3.9.13,Bug,3,Yes,SRE,Low,8/17/2023 21:57
TCKT-101144,11/2/2024 17:42,DevOps,Internal,Medium,Mid,FALSE,0,,,,4.7.8,Crash,2,No,Support,Critical,11/2/2024 20:42
TCKT-101145,3/14/2024 11:57,Database,Enterprise,Medium,Mid,TRUE,0,783,11,1,5.4.4,Bug,0,No,SRE,Low,3/15/2024 7:57
TCKT-101146,8/25/2023 16:10,Auth,SMB,Medium,Mid,TRUE,1,648,10,1,1.1.15,Feature Request,4,No,Dev,Low,8/27/2023 4:10
TCKT-101147,4/23/2024 5:27,API,SMB,Low,Mid,TRUE,2,598,9,1,2.2.8,Crash,2,No,Security,High,4/23/2024 8:27
TCKT-101148,10/9/2023 10:22,Backend,SMB,High,Mid,TRUE,1,635,6,1,3.9.8,Bug,1,No,Security,High,10/9/2023 18:22
TCKT-101149,4/21/2023 2:53,UI,Free-tier,Low,Mid,TRUE,1,329,14,1,5.9.10,Bug,1,No,Security,Low,4/21/2023 15:53
TCKT-101150,12/3/2024 18:28,ML,Internal,Low,Mid,TRUE,1,484,14,1,4.8.12,Bug,1,No,QA,Low,12/4/2024 15:28
TCKT-101151,1/2/2023 11:20,ML,Enterprise,Medium,Junior,TRUE,1,656,6,1,5.2.7,Bug,0,No,QA,Low,1/2/2023 23:20
TCKT-101152,1/9/2024 14:19,DevOps,Internal,Low,Junior,FALSE,0,770,12,1,4.8.6,Bug,1,Yes,Dev,Low,1/10/2024 0:19
TCKT-101153,9/13/2023 13:32,API,Enterprise,Medium,Mid,FALSE,2,517,8,1,3.7.18,Feature Request,5,Yes,SRE,Medium,9/14/2023 7:32
TCKT-101154,1/14/2023 11:11,Security,Enterprise,Medium,Mid,FALSE,1,593,8,3,3.8.3,Performance,1,No,QA,Medium,1/15/2023 20:11
TCKT-101155,5/13/2025 5:37,UI,Enterprise,Medium,Senior,TRUE,3,359,11,1,5.9.14,Bug,1,No,Dev,Medium,5/13/2025 12:37
TCKT-101156,1/30/2025 1:42,API,Enterprise,Medium,Mid,FALSE,0,818,13,1,5.6.7,Bug,1,No,Security,Medium,1/31/2025 4:42
TCKT-101157,11/19/2024 7:35,UI,SMB,Low,Mid,FALSE,0,767,9,1,5.1.19,Question,2,No,Security,Low,11/19/2024 17:35
TCKT-101158,3/27/2024 6:40,DevOps,SMB,Low,Junior,TRUE,1,697,13,1,1.1.6,Question,1,No,Support,Medium,3/27/2024 13:40
TCKT-101159,10/28/2024 18:01,DevOps,Free-tier,High,Junior,FALSE,1,661,5,2,2.9.1,Bug,2,No,SRE,Medium,10/28/2024 23:01
TCKT-101160,1/18/2024 19:57,Security,SMB,Medium,Mid,TRUE,2,832,7,1,1.8.13,Bug,2,No,Dev,Low,1/20/2024 0:57
TCKT-101161,5/21/2025 3:37,ML,SMB,Medium,Junior,FALSE,5,479,11,2,2.9.3,Question,2,No,Dev,Low,5/22/2025 14:37
TCKT-101162,12/23/2024 11:49,API,Enterprise,Low,Mid,TRUE,3,463,12,2,4.6.6,Bug,3,Yes,Security,Low,12/25/2024 6:49
TCKT-101163,8/14/2024 3:09,Database,Enterprise,Medium,Mid,TRUE,2,759,7,1,4.4.11,Bug,3,No,QA,Medium,8/15/2024 0:09
TCKT-101164,1/12/2023 0:42,ML,SMB,Medium,Mid,TRUE,1,749,8,0,4.8.5,Bug,6,No,QA,Medium,1/13/2023 8:42
TCKT-101165,3/1/2025 0:05,API,SMB,Medium,Senior,TRUE,1,420,9,1,2.1.18,Bug,2,Yes,Dev,Medium,3/2/2025 4:05
TCKT-101166,5/18/2023 1:09,ML,Internal,High,Mid,TRUE,2,520,18,0,5.6.1,Bug,2,No,QA,High,5/18/2023 2:09
TCKT-101167,12/31/2023 8:30,Database,Enterprise,Low,Junior,FALSE,1,853,8,2,1.3.6,Question,2,Yes,Dev,Low,1/1/2024 7:30
